"","CNS","Crystal cells","Dorsal vessel","Epidermis","Fatbody","Gastric caecum","Germ cells","Glia","Malphigian tubules","Midgut","Muscle","Plasmocytes","PNS","Ring glands","Salivary glands","Trachea"
"r2d2",0.485974217541314,0.0308299726520974,0.335034711425993,0.0956980093110605,0.301476254214535,0.277408334179199,0.340428279327575,0.352753374571853,0.213427045135056,0.352280164808535,0.102193824844675,0.320452244954235,0.270911862722169,0.491027858501673,0.0684226742985677,0.0299974722752216
"cdc14",1.90472604879222,0.503631599321919,0.922855945460074,0.776632705352515,0.601498895918674,1.0301050388402,0.483219923102856,0.73307552901062,0.829542071550134,0.866142901597858,0.829800899596467,0.716598807198943,3.01170354782174,1.02548941980138,0.277900111538678,0.414266200312989
"LanB1",0.636723301098892,0.159923458600946,4.46356834828699,1.8981871427935,9.88992518777715,1.84474987642066,2.80667181586364,1.41810106815942,4.07880524499255,2.15634585171614,2.64639947361127,21.3843963179638,0.928493546915066,3.33869467772974,0.267912072089226,0.386001876861145
"CR45008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG7115",0.453322321743188,0.0753902889566487,0.667463607772058,0.284699626291045,0.208397597760936,0.461772557657197,0.530180280315476,0.520983413690296,0.304662157210752,0.43124684026395,2.83914046602418,0.234906450302458,0.776253487326634,0.357662944050953,0.056351264300607,0.115736205856552
"Rack1",17.3882936218231,27.9777883070218,29.1830348468817,21.5672035523336,27.6381057718884,19.1704431705588,16.5477469853973,21.5709855239074,25.1503891890876,26.2814179749373,23.8382653801803,25.5585794825421,16.9095943451276,25.6293215771745,8.00858885977887,20.3785558615138
"mts",10.8746199314309,2.00964022304313,5.38186574427271,2.84640560766316,2.22084602062258,3.41186375070518,7.32636898936876,5.95871814758342,3.98262889655951,3.00062243404134,1.53828660901432,4.24864549088217,7.24850942422583,4.82607288061831,0.899350515784495,1.62026151700614
"CR43100",0.000275029044520785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG14537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG14535",1.01486195115492,0.0419962208598805,0.0320320578119144,0.0603241716363097,0.0220999729305169,0.010342573618439,0.0320750250161437,0.185697647735025,0.00287094381005327,0.00785461040073274,0.023621922094539,0.0342643917426584,0.441358719556106,0.0274712202212658,0,0.101093740095678
"lectin-28C",0.0222823331309551,16.321045984023,0.212197658259584,0.0186708255361499,0.0102999361395045,0.0128572890026577,0.0224754931222806,0.00662317470105687,0.0154716833151443,0.0105630536969402,0.0127419422692144,1.23324525741197,0.0193655527785989,5.34220956794888,0,0.0507064909796535
"TwdlE",0.0143249914103553,0.686233078354744,0.0273781956352535,3.79937226924948,0.0347354365219423,0.0123795113315348,0.156782966443967,0.0250548344394157,0.0164250582574569,0.00857672970688719,0.0136334535226788,0.015967445931865,4.68028331694657,0.473686564572405,0,1.08067104928513
"Proc",0.792252944556385,0.0243457451840858,0.00227144350489814,0.0214373936878046,0.00780499606496159,0.00137499078756172,0.00614615746952564,0.0540804791814978,0.00416177578201987,0.00432192946666634,0.00175080457041697,0.00908484992660132,0.174877002009812,0.108159273234113,0,0.0685561112119608
"CR45364",0.000837638151219077,0,0.0015206922438325,0.00256063069575553,0.000175314065067009,0,0,0,0,0.000700237156320103,0,0,0.022799989898947,0,0,0.131899893664632
"tRNA:Gly-GCC-1-3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"spz3",0.00684809156732988,0,0.0248704337203359,0.491400464613135,0.00144349671043768,0,0,0,0.00128737142699716,0.000536897780742289,0.00536085407974129,0,0.0450162949776702,0.00402064035934875,0.0510897442447403,0.0561768287139749
"CG7102",0.0406690573696962,0,0.00369605572795394,0.0213093764843944,0.00496060138408186,0.00136718482971713,0.00694197618624489,0,0.00158480025273064,0.00451526037733993,0.00363294799423178,0.0136641131775133,0.00800615299065119,0.00943177338089462,0,0.000479741115529607
"SmE",2.13859417091587,0.0593612153637621,1.48281593493884,0.214544922590155,1.69263419715448,2.18042487140774,10.5795934188441,0.42620920338431,1.39560162212672,2.02553031012384,0.253613177907813,0.725657931964899,0.53066358931135,0.720404832336814,0.168744246636983,0.0745153925265315
"CG34132",1.40794027139479,0.14403775680105,2.21683424014056,0.813350175289833,8.600849083177,14.4230266428865,7.6568817476922,1.97930019411617,6.63674247997198,8.77827420006091,3.82842986923206,2.41530713911216,0.998209825850396,2.2220197567237,0.601531371828158,0.189489868067634
"Spn28Da",8.02109149216301e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spn28Db",0,0,0,0,0,0,0.00358210452222785,0,0,0,0,0,0,0,0,0.00014825898217036
"Snoo",1.2083153347102,0.11833331534145,0.35668488020562,0.331583498253979,0.232186384186156,0.482643037106371,0.348022351416655,0.660693973209828,0.189297477133063,0.185603453525739,0.309847410385433,0.302955975627153,0.763396782620199,0.274033767713371,0.10672860359551,0.11613234456385
"CG7231",0.272897987572301,0.00309949887302221,0.0902379572538264,0.0605277017236023,0.0262046061862728,0.00707635552096667,0.18021584405504,0.186046383645607,0.0027208910263166,0.0216342366251016,0.0187145198389968,0.153258402906514,0.18083717191926,0.0272124089795403,0,0.00313895915378633
"pes",0.108036015980737,0.111790528928582,0.199183977492333,0.278346362756918,0.121630328967348,0.261211924084487,0.289646062849243,0.149171162306179,0.239299985054873,0.256902877070873,0.0617476954416585,0.253680272968865,0.20623991828451,0.102878718990935,0,0.213387469340588
"CG7227",0.0833032289622061,0.0455464711429201,0.22040577021956,0.0393030962694439,4.62225644448867,0.178358496903136,0.564367069109095,0.0261432296266287,0.0403676723223585,1.35761292767892,0.0179307167606085,1.42306025211966,0.049124973267345,0.103711241783711,0.165339301665936,0.0572547588937772
"CR44996",0.00137171949199047,0,0.00546553814235103,0.00382377467501299,0.000701454667861191,0,0.00272271910333236,0,0.00430744607522326,0.000737561521753378,0,0,0.00299890209406102,0,0,0.00487208132897293
"Sirup",2.08733285097523,2.68418525481284,9.8447876113522,6.69447253625111,0.566419666439146,0.613783510871162,5.38537403087164,1.45993543143589,0.36913740793586,0.653722133949725,0.652152678236714,1.20406514673693,0.695320871393667,24.2461034877606,0,1.12816736905368
"Wwox",0.15197124783579,0.00694361506820019,0.269512071764791,0.0386604131187786,0.0460099979752316,0.0538156197136649,0.104676575464182,0.111782684348849,0.0808977304863888,0.0694705569844779,0.0086578834275765,0.0727078694882317,0.0466231421769227,0.635995944383995,0.0469723943238559,0.0185374832124442
"Spn28Dc",0.00249261375671732,0,0.0145366039639948,0.0126973718778004,0.176862464634261,0.00366502286099592,0.0499728561950375,0,0.00314353070549375,0.00354397146763801,0.00479918313308956,0.0414485225396231,0.00710048751675143,0.0976838079914439,0,0.00359939073529245
"CG12560",0.25469901823905,0.61523874778421,0.688131048408229,0.178162499157347,1.26771725363117,0.21773650296334,0.729189770730033,0.294761184689382,3.55992067359429,0.913387630622057,0.0378357449873944,0.668237991867885,0.434233326788213,0.260845956599097,0.0259993950807411,0.0656451719163966
"CG34010",0.0290784054441646,0.570507656863858,0.022209102655461,0.00337302150983377,0.0642067738161565,0.00663792440152055,0.0265852345857402,0.0234082997711198,0.480442438397147,0.0755789481855062,0.00805063799277726,0.0905789972066655,0.0105381926522682,0.0151172153072934,0,0.00194526831961303
"Tg",0.041923961912567,0.00713427562845834,0.217860223625832,0.25899226034583,0.0740610171376016,0.0114128894568052,0.0411128250626237,0.134686795030052,0.00309501768499813,0.0068095818815285,0.0123904854938768,0.0112893410278892,0.0819431220639707,0.0170631967246789,0.00866646502691371,0.0260344948137694
"CG7367",0.00352819760084504,0,0.0154742822255644,0.406916549149049,0.00183896090808495,0.00278278679400699,0.0233805231155431,0.000934378154986239,0.00188322177944691,0.0558001627971493,0,0.0292071713341349,0.00311447779263763,0,0,0.991923256978835
"baf",1.65349395557919,0.0888288749903127,1.64101082080676,0.738022686251623,0.536104134768344,0.62083777805667,5.1108922395245,0.606068288538757,1.12634662937324,0.514423015467182,0.110122151713934,0.597879525154391,0.737007143009873,1.00215163635005,0.553386770350465,0.336605049391752
"Cka",2.53588370847007,0.188809578268864,1.06720977803243,0.587468202635261,0.318090865642004,0.390605552174714,0.825417476702184,1.51104002984752,0.360883831839456,0.324488462390821,0.339809339821787,0.80007527655417,2.79490166510338,1.27135194601889,0.0173329300538274,0.416298958414428
"CCDC53",0.0365969664768149,0.00571368496112409,0.0352485650802668,0.0383824651438947,0.0637899156367241,0.0516501496698332,0.069713245031378,0.0660328691823324,0.048132708866133,0.0898663695928024,0.0193692385930583,0.0657618316293071,0.0391380150769096,0.0387964838992211,0,0.0249641024894528
"RpL36A",18.8398766117022,31.5551933617416,37.7545745757799,33.1045257311051,48.3389639483171,35.3357246625315,34.0854874466406,31.8246968999509,40.3678093729116,42.390280305103,42.1056987509063,34.741150024315,20.9849730293967,32.1028186684366,13.2388196204152,26.7596447482011
"snoRNA:Psi28S-2648",0.000608574838210168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CG7466",0.133167550098192,0.00619899774604442,0.0539429900171861,0.0802464433808343,0.0352829662238763,0.0232470825667406,0.054022429727762,0.0544741046102096,0.0310388267199561,0.0278016093853789,0.0509343671829851,0.0479577627466042,0.0806844008777154,0.0544671239867738,0,0.0487375134892635
"poe",0.572825729873985,0.376631397446551,0.652212481776663,0.158141080169773,0.37452068321476,0.221954964131836,0.501361616552914,0.243222682192247,0.3048599187147,0.265041274629737,0.460848761806181,0.284239976520749,0.465911279710701,0.258301923941722,0.0259993950807411,0.0743051013559502
"MED20",0.307230256989346,0.013074464137532,0.107958175626514,0.0303220582645431,0.0679161493074924,0.155630820564363,0.444117841971544,0.0613956425696285,0.182844913008346,0.137927820874011,0.029624064385637,0.0939746328075346,0.0820029015120267,0.0957722619309558,0.100455482360087,0.00782558032690921
"Trf",0.241633938533743,0.02778121739603,0.171841291023293,0.0726145990064147,0.165300081108662,0.202565493669823,0.32947102228714,0.0506235067280944,0.17760372524739,0.225199204476731,0.00816658898898681,0.104586482992249,0.0747884636572844,0.212375180119725,0.296985510331518,0.0301750321673328
"Mcr",0.273290746919929,0,0.528766729405037,1.00211547299874,0.295689810979138,0.0542704799573576,0.468713568176375,3.83106045175509,0.0656152307902988,0.051083726073558,0.232714441037653,0.234705980158633,1.66366200550943,0.157686329204538,0.25442832109202,0.485392775275282
"CR45257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bsg",4.01739433267804,3.24653865515346,5.72928403446588,2.25549092840765,2.91450543813237,2.9409628381038,3.18934381102445,7.18461124108687,13.332538016926,5.22829340411348,3.68713768132856,5.41756255200279,6.33615074107008,3.54625242203174,0.716207684807331,2.01595641353631
"mon2",0.210785222830718,0.0120959117003497,0.102464344831461,0.116830992532048,0.0674278944410774,0.185397136662343,0.161696667407966,0.147686208385457,0.20683068407715,0.197678429271144,0.0489891074939429,0.0528137895808967,0.206241761973164,0.0364512894574798,0.056351264300607,0.0383480240250777
"CG8673",0.00344435852971205,0,0,0,0,0,0,0,0.00324694333001151,0.000796630488891848,0.00094068492398137,0.00541782246879334,0.00243506593531304,0.00401049466243265,0,0.00179238128119358
"CG12375",0.190423916821269,0.146109147417544,0.105734069607694,0.0880406314409007,0.377297291469471,0.667118320671437,0.214237308904692,0.13869427249169,0.75495390996137,0.832742708574507,0.0731672257530902,0.297659283292144,0.159659838620924,0.37341661049994,0,0.0447449197424883
"CG8668",0.574492546255259,0.165304379455866,0.692161807641663,0.863634720602949,0.2021081085312,0.127669174300947,0.225574104610322,0.586119170370651,0.244859612928728,0.214114861649492,0.258548896537167,0.705014723245086,1.03206326305689,0.431172133445069,0.102179488489481,1.04132604726086
"PAPLA1",0.171952955458713,0.066657356936667,0.268601416778547,0.258210541031115,1.33516779127924,0.425111572155389,0.656910517260074,0.220081727486949,0.466645826304071,0.431504041007733,0.107102623269454,0.522481366106775,0.222537929974698,0.178141534893325,1.58405435253018,0.10864358256548
"mir-4984",0,0,0,0,0.00072492525292827,0,0,0,0,0,0,0,0,0,0,0
"CG42762",0.107371447048545,0.0185055335670328,0.0158746134086199,0.00954646761864658,0.00630274245157165,0.00284442096393932,0.00328832493385534,0,0.000872565933699648,0.00140079674514647,0.00184673059432407,0.0179083091976951,0.0054711508948888,0.00342154533410706,0,0.00500183040255174
"CG42763",0.000225474648938226,0,0,0.00145457761393416,0.00541584315051057,0,0,0,0,0,0,0,0,0,0,0
"CG43394",0.0580505776790628,0.025429881264871,0.0673184692987314,1.13157801791185,0.230278901316577,0.0176538409016845,0.068284183183532,0.0239774972532222,0.0134595326780866,0.0130362209050362,0.0238149491808517,0.0905392060973628,0.268051216553576,0.329885939999504,0.343099383912252,0.458915440072116
"CG31606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128594621529954
"Rbsn-5",0.128448863001207,0.0114063474678319,0.114599439128618,0.0832524178834454,0.0768494826887724,0.0953491710958316,0.146247572149744,0.166646768770234,0.125088120662025,0.0942129856288012,0.0292473445828785,0.0871460282727202,0.126246477551569,0.0982748634021812,0.00866646502691371,0.0439437003423213
"CG8498",1.41972149552132,0.389962225028602,1.14014273364843,0.996473701413734,2.23999646001633,2.45881476213037,2.12009249518217,3.7116483353398,1.96981339382797,2.03514916198839,2.50635797271153,1.62632047299723,3.3890626724471,3.25824094859239,0.301707369531475,1.05200802826952
"Piezo",0.283139730902344,0.219303845950631,1.5818241850606,0.424123063627641,0.41025353862699,0.366073239421821,0.289582507010288,1.18002805935975,0.162139134096202,0.189291577851654,0.297157511731458,0.40787772577956,0.921909238157717,0.814683742441321,0.00866646502691371,0.393690349992322
"CG34134",0.0999390754893567,0,0.0436732414867109,0.0122862410753587,0.0476646790883182,0.0321112812696478,0.0396645102189807,0.0501225436663691,0.0193269874586487,0.0357020489534609,0.0728735937409611,0.0296858394591479,0.127210506946013,0.060399055046923,0.0510897442447403,0.00862380891503944
"CG8475",0.167589168827202,0.0204713381753367,0.137830215511007,0.070196678389681,0.139770681004234,0.116723414188174,0.119792043318895,0.205180098520682,0.0556150788588176,0.138552597191302,0.286974915264156,0.0797654817324527,0.215612636869767,0.108670534930436,0.163314992114357,0.0355153629719609
"CR44116",0.00228551983569191,0,0,0.000158839430173075,0.00799517112663369,0,0,0.00680121272479779,0,0,0.00111892218254276,0.00298945618802484,0.00840182363358593,0.00265003996260264,0,0
"CG8460",0.109088172716968,0,0.0287421319520732,0.0090878654492815,0.0710649803026684,0.0831470275582741,0.638768501684093,0.0237256194959055,0.101445354113149,0.132075620290886,0.00440020865789456,0.0207275528017252,0.0192669904653482,0.0411208706721173,0.0873026331723771,0.00223216390523198
"PGAP5",0.0601366695924865,0,0.0184303324180665,0.00679987497622649,0.015429980390788,0.0240497364134793,0.0703811800243117,0.032700713211362,0.0407629262773776,0.04431820477798,0.00066540992911388,0.00430868955513054,0.0141987974168122,0.0557826925536602,0.00866646502691371,0.00243331735340057
"SLC5A11",0.110676242541554,0.017180573525978,0.171323088858975,0.145151731979934,0.141339494040753,0.0432098256190504,0.0603542007903763,0.0729500410402378,0.145456339167372,0.0467643909514363,0.044019735746998,0.0961230021642034,0.126499830702805,0.0471271332039973,0.0699697031185497,0.0148779699445987
"CR44119",0.0100559007096371,0,0.00369809326292721,0.00107474831139971,0.00325450667828074,0.000683592414858565,0.0415630953026354,0.00641510048795176,0.00428881733056039,0.00333583655829761,0.000863611629014207,0,0.00109423017897776,0.002935373065369,0,0
"CR44120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CR44121",0,0,0,0,0,0,0,0,0,0.000370409551469592,0,0,0,0,0,0.000288935336849484
"CG8419",0.00300874909135918,0,0.0140657669806902,0.0301069926116541,0.0116730797884914,0.00495538425166403,0,0.00422402367784956,0.00601766597315326,0.0087328036153972,0.0228420437992704,0.0184381435654457,0.0260699126450976,0,0,0.00216620520024908
"Su(var)205",4.46729771348741,0.0439125580757996,1.41882420256405,0.206756689979024,0.471823072042382,0.689743064277304,1.97772151278199,0.437001866887505,0.422265212944655,0.741185924004436,0.0728752141662623,0.592413692357213,0.867377864997881,0.616075277284031,0.0390183342467796,0.0695164401623961
"Ssb-c31a",1.61110084696055,0.0467421057264888,1.4144504697414,0.167467608982339,0.937585183225137,2.09335100875173,16.2157178706212,0.301716427225781,1.07334367988576,2.09909141784585,0.192936618104113,0.713735585592391,0.349827139799896,1.08312745341345,0.189791667926695,0.0601486900750142
"CG8372",1.04072157115717,0.041447281585547,0.757141306399865,0.380794510715539,0.572760764206462,0.595053953625357,1.25526602459769,0.903669000405379,0.949404810952777,0.696614102648569,0.261845595173651,0.561227143909752,0.763811946383705,1.06965769349858,2.89713118030557,0.143466022926986
"CG8360",0.305391990077384,0.0780771021008884,0.605611580014042,0.524858799062747,0.515090285217723,0.386874911936744,0.436501507539708,0.465489395085013,0.463216015155199,0.409762520500743,0.250747484688426,0.297191757170469,0.380690884431123,0.76006364989919,2.56263578822631,0.276321177589681
